"Action","Position","Player","Club","Relative Value","RV_info","vs. Next Pick","VNP_info","WaiverStr","WS_info","max_ws","PS_info","Av.25","Projected","ADP","Risk","DPP","ID_AFLFAN","Coach_name","position.field","pick","Coach_pick","B23","Gm.25","Notes"
"✓       ✕","DefMid","Kye Fincher","STK","-52.4","Def: -52.4  Mid: -52.7  Flex: -58.7  No Inj. Adjustment.","-77.3","Def: -77.3  Mid: -87.4","41.1","Mid: 41.1  Def: 59.9","-23.3","","","26.7","655","High","Yes","1033048","","","","","","",""
"✓       ✕","Fwd","Luker Kentfield","MEL","-52.5","Fwd: -52.5  Flex: -67.9  No Inj. Adjustment.","-91.4","","74.9","","-57.1","G1: 62 Official: 1","","17.5","746","Medium","No","1024337","","","","","","",""
"✓       ✕","Mid","Jai Murray","GCS","-52.6","Mid: -52.6  Flex: -58.6  No Inj. Adjustment.","-87.3","","41","","-23.2","","","26.8","657","High","No","1029307","","","","","","",""
"✓       ✕","Mid","Beau Addinsall","GCS","-52.6","Mid: -52.6  Flex: -58.6  No Inj. Adjustment.","-87.3","","41","","-23.2","","","26.8","658","High","No","1032398","","","","","","",""
"✓       ✕","Mid","Koby Coulson","GCS","-52.6","Mid: -52.6  Flex: -58.6  No Inj. Adjustment.","-87.3","","41","","-23.2","G1: 14","","26.8","661","High","No","1033555","","","","","","",""
"✓       ✕","MidFwd","Charlie Banfield","STK","-52.6","Mid: -62  Fwd: -52.6  Flex: -68  No Inj. Adjustment.","-91.5","Mid: -96.7  Fwd: -91.5","42.9","Mid: 42.9  Fwd: 75.0","-25.1","G1: 48","","17.4","669","High","Yes","1036769","","","","","","",""
"✓       ✕","MidFwd","Patrick Said","STK","-52.7","Mid: -62.1  Fwd: -52.7  Flex: -68.1  No Inj. Adjustment.","-91.6","Mid: -96.8  Fwd: -91.6","42.9","Mid: 42.9  Fwd: 75.0","-25.1","","","17.3","606","High","Yes","1028514","","","","","","",""
"✓       ✕","Ruck","Harry Barnett","WCE","-53","Ruck: -53  Flex: -53  No Inj. Adjustment.","-78.1","","2.4","","15.4","","","32.4","369","Medium","No","1020057","","","","","","",""
"✓       ✕","Mid","Josh Smillie","RIC","-53","Mid: -53  Flex: -59  No Inj. Adjustment.","-87.7","","41.1","","-23.3","","","26.4","415","High","No","1028572","","","","","?","","Interrupted pre-season: returning from injury."
"✓       ✕","Def","Balyn O'Brien","PTA","-53","Def: -53  Flex: -59.3  No Inj. Adjustment.","-77.9","","60.2","","-42.4","","","26.1","742","High","No","1032329","","","","","","","SSP Signing"
"✓       ✕","Mid","Jack Watkins","PTA","-53.1","Mid: -53.1  Flex: -59.1  No Inj. Adjustment.","-87.8","","41.2","","-23.4","","","26.3","594","Medium","No","1012002","","","","","","",""
"✓       ✕","Fwd","Jai Saxena","COL","-53.2","Fwd: -53.2  Flex: -68.6  No Inj. Adjustment.","-92.1","","75.2","","-57.4","","","16.8","720","High","No","1033835","","","","","","",""
"✓       ✕","Mid","Sam Swadling","COL","-53.4","Mid: -53.4  Flex: -59.4  No Inj. Adjustment.","-88.1","","41.2","","-23.4","","","26","584","High","No","1037021","","","","","","",""
"✓       ✕","Mid","Tyan Prindable","COL","-53.4","Mid: -53.4  Flex: -59.4  No Inj. Adjustment.","-88.1","","41.2","","-23.4","G1: 19","","26","649","High","No","1042013","","","","","","",""
"✓       ✕","Mid","Harry DeMattia","COL","-53.6","Mid: -53.6  Flex: -59.6  No Inj. Adjustment.","-88.3","","41.3","","-23.5","G1: 28","","25.8","635","Medium","No","1027673","","","","","","",""
"✓       ✕","RuckFwd","Aidan Schubert","HAW","-53.8","Ruck: -69.2  Fwd: -53.8  Flex: -69.2  No Inj. Adjustment.","-92.7","Ruck: -94.3  Fwd: -92.7","2.7","Fwd: 75.5  Ruck: 2.7","15.1","G1: 29 Official: 18","","16.2","429","High","Yes","1031492","","","","","","",""
"✓       ✕","Mid","Angus Anderson","COL","-54.2","Mid: -54.2  Flex: -60.2  No Inj. Adjustment.","-88.9","","41.4","","-23.6","G1: 56","","25.2","481","Medium","No","1023744","","","","","","",""
"✓       ✕","Fwd","Mitchell Marsh","ADE","-54.2","Fwd: -54.2  Flex: -69.6  No Inj. Adjustment.","-93.1","","75.6","","-57.8","","","15.8","506","High","No","1031747","","","","","","",""
"✓       ✕","Fwd","Archie Ludowyke","ADE","-54.2","Fwd: -54.2  Flex: -69.6  No Inj. Adjustment.","-93.1","","75.6","","-57.8","","","15.8","505","High","No","1033053","","","","","","",""
"✓       ✕","Fwd","Tyler Welsh","ADE","-54.3","Fwd: -54.3  Flex: -69.7  No Inj. Adjustment.","-93.2","","75.6","","-57.8","","","15.7","507","High","No","1022447","","","","","","",""
"✓       ✕","DefFwd","Will Darcy","WBD","-54.4","Def: -63.5  Fwd: -54.4  Flex: -69.8  No Inj. Adjustment.","-88.4","Def: -88.4  Fwd: -93.3","64.2","Fwd: 75.7  Def: 64.2","-46.4","","","15.6","678","High","Yes","1042728","","","","","","",""
"✓       ✕","Fwd","Charlie Nicholls","FRE","-54.5","Fwd: -54.5  Flex: -69.9  No Inj. Adjustment.","-93.4","","75.7","","-57.9","","","15.5","509","High","No","1027155","","","","","","",""
"✓       ✕","Fwd","Jesse Mellor","GEE","-54.5","Fwd: -54.5  Flex: -69.9  No Inj. Adjustment.","-93.4","","75.7","","-57.9","","","15.5","702","High","No","1033087","","","","","","",""
"✓       ✕","Mid","Harley Barker","GEE","-54.6","Mid: -54.6  Flex: -60.6  No Inj. Adjustment.","-89.3","","41.5","","-23.7","","","24.8","651","High","No","1026983","","","","","","",""
"✓       ✕","Mid","Nicholas Driscoll","GEE","-54.6","Mid: -54.6  Flex: -60.6  No Inj. Adjustment.","-89.3","","41.5","","-23.7","G1: 33","","24.8","650","High","No","1033039","","","","","","",""
"✓       ✕","Mid","Hunter Holmes","GEE","-54.6","Mid: -54.6  Flex: -60.6  No Inj. Adjustment.","-89.3","","41.5","","-23.7","G1: 29","","24.8","495","High","No","1038922","","","","","","",""
"✓       ✕","Fwd","Jaren Carr","FRE","-55.5","Fwd: -55.5  Flex: -70.9  No Inj. Adjustment.","-94.4","","76.1","","-58.3","","","14.5","709","Medium","No","1023047","","","","","","",""
"✓       ✕","Fwd","Xavier Walsh","PTA","-55.7","Fwd: -55.7  Flex: -71.1  No Inj. Adjustment.","-94.6","","76.1","","-58.3","","","14.3","775","Medium","No","1029158","","","","","","",""
"✓       ✕","DefMid","Samuel Grlj","RIC","-55.8","Def: -55.8  Mid: -56.1  Flex: -62.1  No Inj. Adjustment.","-80.7","Def: -80.7  Mid: -90.8","41.9","Mid: 41.9  Def: 61.6","-24.1","G1: 98 Official: 39","","23.3","241","High","Yes","1036579","","","","","?","","Likely to be given games early. Won't score well as first year player at richmond."
"✓       ✕","Fwd","Noah Long","WCE","-56","Fwd: -56  Flex: -86.8  Susp. or Inj. Adjust: -86.8","-66.9","","54.5","","-36.7","G1: 34","34.2","42","675","High","No","1023496","","","","","","10","Injury: Knee, season."
"✓       ✕","Fwd","Asher Eastham","GCS","-56.4","Fwd: -56.4  Flex: -71.8  No Inj. Adjustment.","-95.3","","76.4","","-58.6","G1: 21","","13.6","724","High","No","1028541","","","","","","",""
"✓       ✕","DefFwd","Cooper Bell","GCS","-56.4","Def: -65.5  Fwd: -56.4  Flex: -71.8  No Inj. Adjustment.","-90.4","Def: -90.4  Fwd: -95.3","64.7","Fwd: 76.4  Def: 64.7","-46.9","G1: 13","","13.6","736","High","Yes","1029065","","","","","","",""
"✓       ✕","Mid","Jevan Phillipou","SYD","-56.7","Mid: -56.7  Flex: -64  Susp. or Inj. Adjust: -13.9","-81.3","","39.2","","-21.4","","","32.8","654","High","No","1032354","","","","","","","Injury: Quad, return round 5."
"✓       ✕","DefFwd","James Barrat","STK","-57","Def: -66.1  Fwd: -57  Flex: -72.4  No Inj. Adjustment.","-91","Def: -91  Fwd: -95.9","64.8","Fwd: 76.5  Def: 64.8","-47","","","13","628","High","Yes","1028545","","","","","","",""
"✓       ✕","Def","Bailey Macdonald","HAW","-57.1","Def: -57.1  Flex: -63.4  No Inj. Adjustment.","-82","","62.1","","-44.3","G1: 32 Official: 44","18.8","22","577","High","No","1029261","","","","","","6",""
"✓       ✕","Def","Caleb Graham","GCS","-57.3","Def: -57.3  Flex: -63.6  No Inj. Adjustment.","-82.2","","62.2","","-44.4","G1: 40","","21.8","756","Medium","No","1006087","","","","","","",""
"✓       ✕","Fwd","Caleb Lewis","GCS","-57.5","Fwd: -57.5  Flex: -72.9  No Inj. Adjustment.","-96.4","","76.7","","-58.9","","","12.5","515","Medium","No","1017493","","","","","","",""
"✓       ✕","Fwd","Noah Howes","COL","-57.5","Fwd: -57.5  Flex: -72.9  No Inj. Adjustment.","-96.4","","76.7","","-58.9","","","12.5","510","Medium","No","1022614","","","","","","",""
"✓       ✕","Fwd","Jay Polkinghorne","GEE","-58.5","Fwd: -58.5  Flex: -73.9  No Inj. Adjustment.","-97.4","","77","","-59.2","G1: 74 Official: 37","","11.5","522","High","No","1027428","","","","","","",""
"✓       ✕","DefFwd","Keighton Matofai-Forbes","GEE","-58.9","Def: -68  Fwd: -58.9  Flex: -74.3  No Inj. Adjustment.","-92.9","Def: -92.9  Fwd: -97.8","65.1","Fwd: 77.1  Def: 65.1","-47.3","","","11.1","711","Medium","Yes","1032141","","","","","","",""
"✓       ✕","DefMid","Harry Kyle","SYD","-59.3","Def: -59.3  Mid: -59.6  Flex: -65.6  No Inj. Adjustment.","-84.2","Def: -84.2  Mid: -94.3","42.5","Mid: 42.5  Def: 63.0","-24.7","","","19.8","622","High","Yes","1037405","","","","","","",""
"✓       ✕","Def","Ben Murphy","BRL","-59.5","Def: -59.5  Flex: -65.8  No Inj. Adjustment.","-84.4","","63","","-45.2","","","19.6","705","High","No","1044596","","","","","","",""
"✓       ✕","Def","Riak Andrew","SYD","-59.7","Def: -59.7  Flex: -66  No Inj. Adjustment.","-84.6","","63.1","","-45.3","","","19.4","688","Medium","No","1027659","","","","","","",""
"✓       ✕","Def","Matt Hill","HAW","-59.7","Def: -59.7  Flex: -66  No Inj. Adjustment.","-84.6","","63.1","","-45.3","Official: 20","","19.4","603","Medium","No","1039500","","","","","","",""
"✓       ✕","Def","William Edwards","SYD","-60.2","Def: -60.2  Flex: -66.5  No Inj. Adjustment.","-85.1","","63.3","","-45.5","","","18.9","785","Medium","No","1017757","","","","","","",""
"✓       ✕","DefMid","Harry Charleson","CAR","-60.4","Def: -60.4  Mid: -60.7  Flex: -66.7  No Inj. Adjustment.","-85.3","Def: -85.3  Mid: -95.4","42.7","Mid: 42.7  Def: 63.3","-24.9","","","18.7","714","High","Yes","1028496","","","","","","",""
"✓       ✕","Def","Blake Thredgold","NTH","-60.4","Def: -60.4  Flex: -66.7  No Inj. Adjustment.","-85.3","","63.3","","-45.5","","","18.7","741","High","No","1031718","","","","","","",""
"✓       ✕","Mid","Benny Barrett","PTA","-60.7","Mid: -60.7  Flex: -66.7  No Inj. Adjustment.","-95.4","","42.7","","-24.9","","","18.7","671","High","No","1022601","","","","","","",""
"✓       ✕","Def","Matt Duffy","CAR","-61.1","Def: -61.1  Flex: -67.4  No Inj. Adjustment.","-86","","63.5","","-45.7","","","18","784","Medium","No","1039720","","","","","","",""
"✓       ✕","Ruck","Mitchell Edwards","GEE","-61.4","Ruck: -61.4  Flex: -61.4  No Inj. Adjustment.","-86.5","","2.6","","15.2","G1: 36 Official: 56","","24","362","Medium","No","1024304","","","","","?","","Role: May emerge as their full time ruck."
"✓       ✕","Def","Xavier Taylor","MEL","-61.4","Def: -61.4  Flex: -67.7  No Inj. Adjustment.","-86.3","","63.6","","-45.8","G1: 12 Official: 0","","17.7","416","High","No","1033072","","","","","","",""
"✓       ✕","Mid","James Tunstill","BRL","-61.8","Mid: -61.8  Flex: -67.8  No Inj. Adjustment.","-96.5","","42.8","","-25","Official: 31","30.7","17.6","700","High","No","1021108","","","","","","3",""
"✓       ✕","Def","Oscar Berry","MEL","-62.6","Def: -62.6  Flex: -68.9  No Inj. Adjustment.","-87.5","","64","","-46.2","","","16.5","698","Medium","No","1005152","","","","","","",""
"✓       ✕","Def","William McCabe","HAW","-63.2","Def: -63.2  Flex: -69.5  No Inj. Adjustment.","-88.1","","64.1","","-46.3","","","15.9","504","Medium","No","1022410","","","","","","",""
"✓       ✕","Def","Noah Mraz","HAW","-63.2","Def: -63.2  Flex: -69.5  No Inj. Adjustment.","-88.1","","64.1","","-46.3","G1: 34 Official: 60","","15.9","783","Medium","No","1028643","","","","","","",""
"✓       ✕","Def","Bodie Ryan","HAW","-63.4","Def: -63.4  Flex: -69.7  No Inj. Adjustment.","-88.3","","64.2","","-46.4","G1: 35","","15.7","694","Medium","No","1022473","","","","","","",""
"✓       ✕","Def","Oscar Ryan","ADE","-63.6","Def: -63.6  Flex: -69.9  No Inj. Adjustment.","-88.5","","64.2","","-46.4","","","15.5","715","Medium","No","1027893","","","","","","",""
"✓       ✕","Def","Lachie Jaques","WBD","-63.6","Def: -63.6  Flex: -69.9  No Inj. Adjustment.","-88.5","","64.2","","-46.4","G1: 82 Official: 63","","15.5","413","High","No","1028493","","","","","?","","Role: First year, HB distributor. May be best 22. Late draft punt."
"✓       ✕","DefMid","Charlie Edwards","ADE","-63.6","Def: -63.6  Mid: -63.9  Flex: -69.9  No Inj. Adjustment.","-88.5","Def: -88.5  Mid: -98.6","43.1","Mid: 43.1  Def: 64.2","-25.3","G1: 26","","15.5","717","Medium","Yes","1028671","","","","","","",""
"✓       ✕","Def","Zac Walker","WBD","-63.6","Def: -63.6  Flex: -69.9  No Inj. Adjustment.","-88.5","","64.2","","-46.4","","","15.5","749","High","No","1041619","","","","","","",""
"✓       ✕","Def","Oskar Taylor","GWS","-63.7","Def: -63.7  Flex: -70  No Inj. Adjustment.","-88.6","","64.2","","-46.4","Official: 19","","15.4","722","High","No","1036379","","","","","","",""
"✓       ✕","Def","Harrison Oliver","GWS","-63.8","Def: -63.8  Flex: -70.1  No Inj. Adjustment.","-88.7","","64.3","","-46.5","Official: 34","","15.3","713","High","No","1028562","","","","","","",""
"✓       ✕","Def","Finnegan Davis","GWS","-63.8","Def: -63.8  Flex: -70.1  No Inj. Adjustment.","-88.7","","64.3","","-46.5","","","15.3","718","High","No","1033070","","","","","","",""
"✓       ✕","Def","Ollie Murphy","FRE","-64","Def: -64  Flex: -70.3  No Inj. Adjustment.","-88.9","","64.3","","-46.5","","","15.1","776","Medium","No","1027990","","","","","","",""
"✓       ✕","Def","Michael Sellwood","WBD","-64.3","Def: -64.3  Flex: -70.6  No Inj. Adjustment.","-89.2","","64.4","","-46.6","Official: 55","","14.8","687","Medium","No","1020621","","","","","","",""
"✓       ✕","Def","Cillian Burke","GEE","-64.4","Def: -64.4  Flex: -70.7  No Inj. Adjustment.","-89.3","","64.4","","-46.6","G1: 20","","14.7","597","Medium","No","1039509","","","","","","",""
"✓       ✕","DefMid","Jacob Farrow","ESS","-64.8","Def: -64.8  Mid: -65.1  Flex: -71.1  No Inj. Adjustment.","-89.7","Def: -89.7  Mid: -99.8","43.2","Mid: 43.2  Def: 64.5","-25.4","G1: 46","","14.3","301","High","Yes","1034305","","","","","?","",""
"✓       ✕","Def","Max Kondogiannis","ESS","-64.8","Def: -64.8  Flex: -71.1  No Inj. Adjustment.","-89.7","","64.5","","-46.7","G1: 42","","14.3","726","High","No","1036584","","","","","","",""
"✓       ✕","Def","Cillian Bourke","ESS","-64.9","Def: -64.9  Flex: -71.2  No Inj. Adjustment.","-89.8","","64.5","","-46.7","","","14.2","670","High","No","1044339","","","","","","","Interrupted pre-season: Hamstring strain in Jan."
"✓       ✕","Def","Jacob Moss","PTA","-65","Def: -65  Flex: -71.3  No Inj. Adjustment.","-89.9","","64.6","","-46.8","","","14.1","643","Medium","No","1038914","","","","","","",""
"✓       ✕","Def","Josh Lindsay","WCE","-65.1","Def: -65.1  Flex: -71.4  No Inj. Adjustment.","-90","","64.6","","-46.8","G1: 55","","14","298","High","No","1033078","","","","","?","",""
"✓       ✕","Mid","Josh Lai","PTA","-65.1","Mid: -65.1  Flex: -71.1  No Inj. Adjustment.","-99.8","","43.2","","-25.4","","","14.3","613","Medium","No","1040300","","","","","","",""
"✓       ✕","Def","Avery Thomas","GCS","-65.4","Def: -65.4  Flex: -71.7  No Inj. Adjustment.","-90.3","","64.6","","-46.8","G1: 24","","13.7","731","High","No","1030438","","","","","","",""
"✓       ✕","Def","Dylan Patterson","GCS","-65.4","Def: -65.4  Flex: -71.7  No Inj. Adjustment.","-90.3","","64.6","","-46.8","G1: 50","","13.7","308","High","No","1033568","","","","","","",""
"✓       ✕","Ruck","Max Knobel","GCS","-65.6","Ruck: -65.6  Flex: -65.6  Susp. or Inj. Adjust: -22.8","-73.8","","2.3","","15.5","","","36.7","348","High","No","1027701","","","","","","","Injury: Ankle. Available Rd 8?"
"✓       ✕","Def","Kobe McDonald","STK","-66","Def: -66  Flex: -72.3  No Inj. Adjustment.","-90.9","","64.8","","-47","","","13.1","728","High","No","1044597","","","","","","",""
"✓       ✕","Def","Eamonn Armstrong","STK","-66.1","Def: -66.1  Flex: -72.4  No Inj. Adjustment.","-91","","64.8","","-47","","","13","719","High","No","1039730","","","","","","",""
"✓       ✕","Def","Joel Cochran","COL","-66.6","Def: -66.6  Flex: -72.9  No Inj. Adjustment.","-91.5","","64.9","","-47.1","G1: 33","","12.5","710","High","No","1029000","","","","","","",""
"✓       ✕","Mid","Zak Evans","GCS","-67.1","Mid: -67.1  Flex: -73.1  No Inj. Adjustment.","-101.8","","43.4","","-25.6","G1: 2","","12.3","681","Medium","No","1038801","","","","","","",""
"✓       ✕","Def","Lennox Hoffman","GEE","-67.9","Def: -67.9  Flex: -74.2  No Inj. Adjustment.","-92.8","","65.1","","-47.3","","","11.2","620","High","No","1032114","","","","","","",""
"✓       ✕","Def","Jakob Ryan","COL","-69.7","Def: -69.7  Flex: -76  No Inj. Adjustment.","-94.6","","65.4","","-47.6","","","9.4","704","Medium","No","1020104","","","","","","",""
"✓       ✕","Ruck","Aiden Riddle","FRE","-70.1","Ruck: -70.1  Flex: -70.1  No Inj. Adjustment.","-95.2","","2.7","","15.1","","","15.3","518","Medium","No","1028228","","","","","","",""
"✓       ✕","DefMid","Lachlan Carmichael","WBD","-70.9","Def: -70.9  Mid: -71.2  Flex: -78.5  Susp. or Inj. Adjust: -17.1","-83.1","Def: -83.1  Mid: -93.2","42.3","Mid: 42.3  Def: 62.6","-24.5","","","20.9","491","High","Yes","1033626","","","","","?","","Injury: Syndesmosis."
"✓       ✕","Ruck","Kayle Gerreyn","ESS","-71.4","Ruck: -71.4  Flex: -71.4  No Inj. Adjustment.","-96.5","","2.7","","15.1","","","14","519","High","No","1029159","","","","","","",""
"✓       ✕","Mid","Luke Beecken","BRL","-73.3","Mid: -73.3  Flex: -79.3  No Inj. Adjustment.","-108","","43.9","","-26.1","","10","6.1","641","Medium","No","1008805","","","","","","1",""
"✓       ✕","Ruck","Jacob Molier","GEE","-73.9","Ruck: -73.9  Flex: -73.9  No Inj. Adjustment.","-99","","2.8","","15","G1: 5","","11.5","521","High","No","1027006","","","","","","",""
"✓       ✕","Fwd","Bobby Hill","COL","","Fwd: -60.6  Flex: -91.4  Susp. or Inj. Adjust: -91.4","-69.2","","57.3","","-39.5","","46.1","39.7","602","High","No","1006148","","","","","✔","14","Injury: Season(?), personal reasons."
"✓       ✕","MidFwd","Nic Martin","ESS","","Mid: 0  Fwd: 0  Flex: 0  No Inj. Adjustment.","-20.4","Mid: -25.6  Fwd: -20.4","4.6","Mid: 6.2  Fwd: 4.6","13.2","","97.4","88.5","53","High","Yes","1012013","","","","","✔","16","Injury: Season."
"✓       ✕","Def","Reef McInnes","COL","","Def: -102.8  Flex: -115.4  Susp. or Inj. Adjust: -115.4","-76.3","","59.4","","-41.6","","34.3","27.7","499","High","No","1013278","","","","","✔","3","Injury: Season. ACL."
"✓       ✕","Fwd","Jesse Motlop","CAR","","Fwd: -15.5  Flex: -30.9  No Inj. Adjustment.","-54.4","","37.5","","-19.7","","50.8","54.5","672","High","No","1017700","","","","","✔","23","Injury: Season."
"✓       ✕","Def","Jackson Archer","NTH","","Def: -77.2  Flex: -89.8  Susp. or Inj. Adjust: -89.8","-63.5","","49.3","","-31.5","","27","40.5","699","High","No","1020968","","","","","?","3","Injury: Season."
"✓       ✕","Fwd","Nathan Wardius","GWS","","Fwd: -103.2  Flex: -134  Susp. or Inj. Adjust: -134","-90.5","","74.6","","-56.8","","","18.4","691","High","No","1034066","","","","","","","Injury: Season."
"✓       ✕","RuckFwd","Ivan Soldo","PTA","","Ruck: -34.8  Fwd: -19.4  Flex: -34.8  No Inj. Adjustment.","-58.3","Ruck: -59.9  Fwd: -58.3","1.7","Fwd: 42.9  Ruck: 1.7","16.1","","26","50.6","166","High","Yes","998529","","","","","?","1","Injury: Season. ACL."
